Open,High,Low,Close,Volume,Dividends,Stock Splits,Moving_Average,RSI,EMA_short,EMA_long,MACD,Signal,Std_Dev
219.00999450683594,221.88999938964844,219.00999450683594,221.27000427246094,44155300,0.0,0.0,215.4861633300781,53.95136501627055,216.79673999365897,219.44177238127497,-2.6450323876159985,-3.0453699851362632,5.701980116986423
220.57000732421875,223.02999877929688,219.6999969482422,221.72000122070312,41960600,0.0,0.0,217.91467895507813,56.032586681871926,217.5541647978196,219.61053007308448,-2.0563652752648807,-2.847569043161987,5.701980116986423
224.60000610351562,225.35000610351562,222.75999450683594,224.72000122070312,46414000,0.0,0.0,220.24600219726562,58.836970133318566,218.65660117057092,219.98900941735252,-1.332408246781597,-2.5445368838859093,5.701980116986423
223.9199981689453,226.8300018310547,223.64999389648438,226.0500030517578,44340200,0.0,0.0,222.25800170898438,59.898603256295985,219.79404761383046,220.43797190878993,-0.6439242949594757,-2.1644143661006225,5.701980116986423
225.72000122070312,225.99000549316406,223.0399932861328,225.88999938964844,40687800,0.0,0.0,223.93000183105468,59.10468262226846,220.73188634857166,220.84182579626093,-0.10993944768927122,-1.7535193824183524,5.701980116986423
225.77000427246094,227.1699981689453,225.4499969482422,226.50999450683594,30299000,0.0,0.0,224.97799987792968,56.22097377822012,221.6208260652277,221.2616901451924,0.3591359200352997,-1.3309883219276222,5.701980116986423
226.52000427246094,227.97999572753906,225.0500030517578,226.39999389648438,34765500,0.0,0.0,225.91399841308595,62.17213096395311,222.3560826546518,221.6423052378807,0.7137774167711086,-0.9220351741878761,5.701980116986423
227.7899932861328,228.33999633789062,223.89999389648438,224.52999877929688,43695300,0.0,0.0,225.8759979248047,57.14998502259019,222.69053128921257,221.8562084631708,0.8343228260417845,-0.570763574141944,5.701980116986423
225.66000366210938,228.22000122070312,224.3300018310547,226.83999633789062,38677300,0.0,0.0,226.03399658203125,84.03478459639267,223.32891052747073,222.22537793537225,1.1035325920984747,-0.23590434089386028,5.701980116986423
226.75999450683594,227.27999877929688,223.88999938964844,227.17999267578125,30602200,0.0,0.0,226.2919952392578,91.25445315310989,223.92138470413389,222.59238643466182,1.3289982694720663,0.07707618117932505,5.701980116986423
226.0,228.85000610351562,224.88999938964844,228.02999877929688,35934600,0.0,0.0,226.59599609375,90.58619870291488,224.5534791772359,222.99517253426444,1.558306642971445,0.37332227353774905,5.701980116986423
227.9199981689453,229.86000061035156,225.67999267578125,226.49000549316406,38052200,0.0,0.0,226.61399841308594,82.29632723591709,224.8514063027633,223.25404904973848,1.5973572530248248,0.6181292694351642,5.701980116986423
230.10000610351562,232.9199981689453,228.8800048828125,229.7899932861328,51906300,0.0,0.0,227.66599731445314,82.6087081933167,225.6111889155894,223.73819306724917,1.8729958483402243,0.8691025852161762,5.701980116986423
230.19000244140625,230.39999389648438,227.47999572753906,229.0,52990800,0.0,0.0,228.097998046875,78.09901105572119,226.13254446703718,224.12795654374924,2.004587923287943,1.0961996528305296,5.701980116986423
228.5500030517578,229.0,221.1699981689453,222.77000427246094,50190600,0.0,0.0,227.21600036621095,53.27511440778479,225.61523059094853,224.02736748661675,1.587863104331774,1.1945323431307784,5.701980116986423
221.66000366210938,221.77999877929688,217.47999572753906,220.85000610351562,43840200,0.0,0.0,225.78000183105468,48.215025890514745,224.88211913134347,223.7920073841648,1.0901117471786677,1.1736482239403563,5.701980116986423
221.6300048828125,225.47999572753906,221.52000427246094,222.3800048828125,36615400,0.0,0.0,224.95800170898437,44.89082951974051,224.4971784777233,223.68741460628684,0.8097638714364734,1.1008713534395798,5.701980116986423
223.9499969482422,225.24000549316406,219.77000427246094,220.82000732421875,48423000,0.0,0.0,223.16400451660155,38.69432560716959,223.93145983872262,223.4750140668744,0.4564457718482231,0.9719862371213084,5.701980116986423
220.82000732421875,221.27000427246094,216.7100067138672,220.91000366210938,67180000,0.0,0.0,221.54600524902344,39.20206821209099,223.46662042693598,223.28501329615105,0.18160713078492563,0.8139104158540318,5.701980116986423
218.9199981689453,221.47999572753906,216.72999572753906,220.11000061035156,51591000,0.0,0.0,221.01400451660157,36.230626097301865,222.9502173782307,223.04982717127703,-0.09960979304634066,0.6312063740739573,5.701980116986423
221.4600067138672,223.08999633789062,217.88999938964844,222.66000366210938,44587100,0.0,0.0,221.37600402832032,42.71807681932212,222.90556911421203,223.02095135578315,-0.11538224157112609,0.48188865094494066,5.701980116986423
222.5,223.5500030517578,219.82000732421875,222.77000427246094,37498200,0.0,0.0,221.45400390625,46.32107674122348,222.88471298471185,223.00236268294447,-0.1176496982326114,0.3619809811094303,5.701980116986423
223.5800018310547,224.0399932861328,221.91000366210938,222.5,36766600,0.0,0.0,221.79000244140624,40.082263659352016,222.82552637167925,222.96515063235597,-0.13962426067672595,0.26165993275219906,5.701980116986423
216.5399932861328,217.22000122070312,213.9199981689453,216.32000732421875,59357400,0.0,0.0,220.87200317382812,30.41126113034059,221.82467728745456,222.47291779471618,-0.6482405072616189,0.07967984474943549,5.701980116986423
215.75,216.89999389648438,214.5,216.7899932861328,45519300,0.0,0.0,220.20800170898437,29.443990822385473,221.05011051802046,222.05196042371,-1.0018499056895394,-0.1366261053383595,5.701980116986423
217.5500030517578,222.7100067138672,217.5399932861328,220.69000244140625,59894900,0.0,0.0,219.81400146484376,40.23567406162194,220.99470927546443,221.95107464724305,-0.9563653717786167,-0.30057395862641095,5.701980116986423
224.99000549316406,229.82000732421875,224.6300048828125,228.8699951171875,66781300,0.0,0.0,221.03399963378905,48.66975284536056,222.20629171265261,222.46358727464633,-0.2572955619937147,-0.29191827929987174,5.701980116986423
229.97000122070312,233.08999633789062,227.6199951171875,228.1999969482422,318679900,0.0,0.0,222.1739990234375,48.8392286645805,223.12840021043561,222.8885065097275,0.23989370070810878,-0.18555588329827563,5.701980116986423
227.33999633789062,229.4499969482422,225.80999755859375,226.47000122070312,54146000,0.0,0.0,224.20399780273436,56.174899679493876,223.6424926735537,223.15380241424424,0.48869025930946464,-0.05070665477672756,5.701980116986423
228.64999389648438,229.35000610351562,225.72999572753906,227.3699951171875,43556100,0.0,0.0,226.31999816894532,61.264677503545805,224.2159545879589,223.46611298483265,0.7498416031262423,0.10940299680386639,5.701980116986423
224.92999267578125,227.2899932861328,224.02000427246094,226.3699951171875,42308700,0.0,0.0,227.45599670410155,57.022164741368385,224.54734543860945,223.6812153650071,0.8661300736023634,0.2607484121635658,5.701980116986423
227.3000030517578,228.5,225.41000366210938,227.52000427246094,36636700,0.0,0.0,227.18599853515624,61.964286784737055,225.0046775668943,223.96557009889258,1.0391074680017027,0.4164202233311932,5.701980116986423
228.4600067138672,229.52000427246094,227.3000030517578,227.7899932861328,34026000,0.0,0.0,227.10399780273437,62.20723054922479,225.43318767754636,224.24886070535482,1.184326972191542,0.570001573103263,5.701980116986423
230.0399932861328,233.0,229.64999389648438,233.0,54541900,0.0,0.0,228.40999755859374,69.77601545450757,226.59731265023152,224.8970932456989,1.7002194045326178,0.7960451393891341,5.701980116986423
229.52000427246094,229.64999389648438,223.74000549316406,226.2100067138672,63285000,0.0,0.0,228.1779998779297,54.81944857021762,226.53772712156007,224.99434609519284,1.5433810263672285,0.9455123167847531,5.701980116986423
225.88999938964844,227.3699951171875,223.02000427246094,226.77999877929688,32880600,0.0,0.0,228.26000061035157,55.376774618581045,226.57499968428883,225.12661666438572,1.4483830199031047,1.0460864574084234,5.701980116986423
225.13999938964844,226.80999755859375,223.32000732421875,225.6699981689453,34044200,0.0,0.0,227.88999938964844,54.15683394794078,226.43576868192827,225.16686714620494,1.2689015357233302,1.0906494730714047,5.701980116986423
227.89999389648438,228.0,224.1300048828125,226.8000030517578,37245100,0.0,0.0,227.69200134277344,65.8403942195524,226.49180473882512,225.2878401762459,1.2039645625792161,1.113312490972967,5.701980116986423
