Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Moving_Average,RSI,EMA_short,EMA_long,MACD,Signal
2023-11-09 00:00:00-05:00,131.63405715227634,132.22259616190166,129.74872618064185,129.91830444335938,23747800,0.0,0.0,130.15770874023437,41.59347851329527,129.5235997160878,130.64514328446552,-1.1215435683777173,-1.3363683124026888
2023-11-10 00:00:00-05:00,129.77865702915878,132.47198494220206,129.09035890470446,132.2624969482422,26913300,0.0,0.0,130.8539825439453,44.134430880633936,129.94496852103464,130.76494725956007,-0.8199787385254353,-1.2330903976272383
2023-11-13 00:00:00-05:00,131.45448582522138,132.26248258930508,130.92579620869506,131.7637176513672,18324800,0.0,0.0,131.2210723876953,39.3400779970028,130.22477607954733,130.83893025154578,-0.6141541719984502,-1.1093031525014807
2023-11-14 00:00:00-05:00,133.85854688936197,135.36481163948176,132.99070070060876,133.28994750976562,32395200,0.0,0.0,131.74976196289063,70.17631127634661,130.69634091496553,131.02048708548799,-0.32414617052245376,-0.9522717561056753
2023-11-15 00:00:00-05:00,134.53687335794058,134.6964818194617,133.24009646610827,134.28749084472656,23861500,0.0,0.0,132.30439147949218,85.21686707015111,131.24882551954414,131.2624873639501,-0.0136618444059593,-0.7645497737657322
2023-11-16 00:00:00-05:00,134.85607401629477,136.88105856167562,133.98822784573122,136.59176635742188,28013200,0.0,0.0,133.6390838623047,87.42391951457421,132.07081641767917,131.65724877087393,0.41356764680523384,-0.528926289651539
2023-11-17 00:00:00-05:00,135.66408244956176,135.72393181526644,133.31988081879473,134.9757843017578,37240600,0.0,0.0,134.1817413330078,78.47773623296749,132.51773455369127,131.90306621760607,0.6146683360852023,-0.3002073645041907
2023-11-20 00:00:00-05:00,133.3597779783087,136.32244307035154,133.28994357749957,135.9134521484375,27815500,0.0,0.0,135.01168823242188,81.0301138586309,133.0401526451907,132.2001318421121,0.8400208030785734,-0.0721617309876379
2023-11-21 00:00:00-05:00,135.95333986137373,136.84114084059354,135.62416839744438,136.6316680908203,22635300,0.0,0.0,135.6800323486328,79.28733708508732,133.59269348297985,132.52839378646087,1.0642996965189866,0.155130554513687
2023-11-22 00:00:00-05:00,137.13043396063054,139.0756141843875,137.13043396063054,138.14791870117188,17813900,0.0,0.0,136.45211791992188,79.82649479841095,134.29349736270171,132.94465489125426,1.3488424714474547,0.3938729379004406
2023-11-24 00:00:00-05:00,137.68905769492272,137.78881677830012,135.6541032954757,136.3523712158203,12514300,0.0,0.0,136.40423889160155,70.3703946984893,134.61024718625842,133.1970783227036,1.41316886355483,0.5977321230313185
2023-11-27 00:00:00-05:00,135.69399284434908,138.07808872751622,135.66406816464772,136.07305908203125,23436500,0.0,0.0,136.62369384765626,67.34238094540856,134.83529517022347,133.41011393450563,1.4251812357178437,0.7632219455686235
2023-11-28 00:00:00-05:00,135.74388576008332,136.91099404673662,135.08551229958144,136.86111450195312,18730000,0.0,0.0,136.81322631835937,67.47058858855252,135.14695968279727,133.6657436061684,1.4812160766288684,0.9068207717806726
2023-11-29 00:00:00-05:00,137.2301994748501,137.94840701946194,134.50693181273968,134.6565704345703,23967200,0.0,0.0,136.41820678710937,58.215989039443166,135.07151518307006,133.73913818605004,1.3323769970200203,0.9919320168285422
2023-11-30 00:00:00-05:00,134.71641633416107,135.21518128525304,130.95572434102007,132.20263671875,38988300,0.0,0.0,135.229150390625,55.716395661059195,134.63014926548237,133.62532326254632,1.0048260029360563,0.994510814050045
2023-12-01 00:00:00-05:00,131.5343017578125,131.78368424899438,130.3472386644109,131.5343017578125,31431200,0.0,0.0,134.26553649902343,48.01090349820567,134.15386503353315,133.4704327807142,0.6834322528189603,0.9322951018038281
2023-12-04 00:00:00-05:00,129.55919272122895,129.70881612291547,127.58408010292332,128.95069885253906,36669900,0.0,0.0,132.841064453125,43.101794130721444,133.35337792876481,133.13563767492343,0.2177402538413844,0.7893841322113394
2023-12-05 00:00:00-05:00,128.63148843798865,131.81361152344792,127.93322049316208,130.6664581298828,27384800,0.0,0.0,131.60213317871094,43.62581719579407,132.94000565201372,132.9527354864019,-0.012729834388181871,0.6289613388914351
2023-12-06 00:00:00-05:00,131.11534328716183,131.5143491915759,129.55919895040762,129.6988525390625,23576200,0.0,0.0,130.61058959960937,38.834934154102044,132.44136671155968,132.71170711993233,-0.27034040837264683,0.44910098943861876
2023-12-07 00:00:00-05:00,134.70643539375354,138.21774501822378,134.36727886975154,136.59176635742188,56767100,0.0,0.0,131.48841552734376,50.0,133.079889734,132.99911891530192,0.08077081869808467,0.37543495529051196
2023-12-08 00:00:00-05:00,133.8685132677857,136.06307606474635,133.69893500658995,134.6565704345703,32233900,0.0,0.0,132.1128692626953,49.3730317332256,133.3224559956262,133.1218931019144,0.2005628937118047,0.3404605429747706
2023-12-11 00:00:00-05:00,132.05301374864487,133.0106339340213,131.0355289832213,132.96075439453125,31138000,0.0,0.0,132.91488037109374,44.36832375648416,133.26680959545774,133.1099569013675,0.15685269409024727,0.3037389731978659
2023-12-12 00:00:00-05:00,131.48441977042182,132.67148284175016,130.9357752558038,132.1926727294922,29032800,0.0,0.0,133.22012329101562,41.549584616278395,133.10155776992457,133.04200992567303,0.05954784425154003,0.25490074740860075
2023-12-13 00:00:00-05:00,133.05055054076414,133.1702492648572,131.24502375389739,132.2425537109375,30104800,0.0,0.0,133.72886352539064,38.093342357863655,132.96940329931118,132.98279094680373,-0.013387647492550059,0.2012430684283706
2023-12-14 00:00:00-05:00,133.05055080093186,133.3897073339249,129.3696628168803,131.61410522460938,38722400,0.0,0.0,132.73333129882812,39.97467574689436,132.76089590320322,132.88140681923377,-0.12051091603055397,0.13689227153658567
2023-12-15 00:00:00-05:00,131.29488589542592,133.18021687409205,130.85597028623823,132.27247619628906,50815200,0.0,0.0,132.2565124511719,42.08559599124276,132.68575440983182,132.83630084716378,-0.15054643733196826,0.07940452976287489
2023-12-18 00:00:00-05:00,132.30240100396335,136.81122538008174,132.10288283879615,135.46456909179688,32258000,0.0,0.0,132.757275390625,47.356487702081786,133.11326436090337,133.03098738380328,0.08227697710009352,0.07997901923031861
2023-12-19 00:00:00-05:00,136.50198733928144,137.13043604462203,135.74387009778516,136.3124542236328,25476800,0.0,0.0,133.58123168945312,53.304112298410175,133.6054474167079,133.27405900156845,0.3313884151394575,0.1302608984121464
2023-12-20 00:00:00-05:00,138.6267244329091,141.34997666073016,137.7289536566025,137.99827575683594,49107200,0.0,0.0,134.7323760986328,61.93018594006874,134.28126716134298,133.6240009834401,0.6572661779028692,0.23566195431029097
2023-12-21 00:00:00-05:00,139.14545510804152,140.34248797717854,138.8362080447014,140.07315063476562,27488300,0.0,0.0,136.42418518066407,66.61490609464406,135.17232615725416,134.10171577242718,1.0706103848269777,0.40265164041362833
2023-12-22 00:00:00-05:00,140.42229540636433,141.6392831637712,140.36244604470482,141.14051818847656,26514600,0.0,0.0,138.19779357910156,75.20628926690007,136.090509546673,134.6231085439864,1.4674010026865858,0.6156015128682198
2023-12-26 00:00:00-05:00,141.24025985431203,142.32756383048087,140.84125396872128,141.17044067382812,16780300,0.0,0.0,139.3389678955078,73.34812116525401,136.87203741238918,135.10809610915987,1.763941303229302,0.8452694709404364
2023-12-27 00:00:00-05:00,141.24025737039815,141.7290525095847,139.5444595548122,140.0232696533203,19628600,0.0,0.0,140.0811309814453,72.76724095580411,137.3568423725324,135.47218303835695,1.884659334175467,1.0531474435874424
2023-12-28 00:00:00-05:00,140.43226573485117,140.7913771272078,139.40481109971117,139.8836212158203,16045700,0.0,0.0,140.45820007324218,60.33836478107979,137.7455775791921,135.79895623668756,1.9466213425045282,1.2318422233708597
2023-12-29 00:00:00-05:00,139.2851060851628,140.01329865693364,138.43719957394714,139.34495544433594,18727200,0.0,0.0,140.31256103515625,66.14007698708197,137.99163571229116,136.0616228446615,1.9300128676296424,1.3714763522226163
2024-01-02 00:00:00-05:00,138.2077710677741,139.1055418917938,136.1428768629911,137.82870483398438,23711200,0.0,0.0,139.65019836425782,66.96802399795762,137.9665694233209,136.19251780683356,1.774051616487327,1.4519914050755585
2024-01-03 00:00:00-05:00,136.91098533422976,139.28511148072258,136.7414070696373,138.5768585205078,24212100,0.0,0.0,139.13148193359376,72.28406410914661,138.06046005365735,136.3691356374761,1.69132441618126,1.499858007296699
2024-01-04 00:00:00-05:00,138.07810052337078,138.81627820162967,136.01322134208277,136.05311584472656,27137700,0.0,0.0,138.337451171875,61.34202802976835,137.751637867668,136.34572676393907,1.4059111037289256,1.4810686265831445
2024-01-05 00:00:00-05:00,136.4122143782923,136.82120529201478,134.81616044337932,135.3947296142578,22506000,0.0,0.0,137.4396728515625,61.23290018796533,137.3890365979126,136.27528253062934,1.1137540672832529,1.4076057147231662
2024-01-08 00:00:00-05:00,135.9533506287487,138.66663331922854,135.92342594783966,138.49705505371094,21404000,0.0,0.0,137.2700927734375,66.1490225885371,137.55950097572773,136.43985827307984,1.1196427026478943,1.3500131123081118
2024-01-09 00:00:00-05:00,138.15790692712233,141.14052714832192,137.80876533381232,140.6018524169922,24759600,0.0,0.0,137.82472229003906,64.12504730347138,138.02755504361457,136.74815413559185,1.2794009080227227,1.3358906714510341
2024-01-10 00:00:00-05:00,140.65172124675934,142.6467811225999,140.56194720541023,141.92855834960938,21320200,0.0,0.0,138.49506225585938,65.04541950189387,138.627709398383,137.13188778107462,1.4958216173083656,1.3678768606225005
2024-01-11 00:00:00-05:00,143.13558590156464,144.86130854836114,140.29261929878493,141.72906494140625,24008700,0.0,0.0,139.6302520751953,60.85951969584586,139.10484102038657,137.47241942258069,1.6324215978058874,1.420785808059178
2024-01-12 00:00:00-05:00,142.31759279989257,142.84628244329673,141.46970149495132,142.29763793945312,18768600,0.0,0.0,141.01083374023438,57.0973722235421,139.5960405463968,137.8298430164231,1.7661975299737094,1.4898681524420845
2024-01-16 00:00:00-05:00,141.6492511157099,143.99345255712072,141.1006066059011,142.13804626464844,22670500,0.0,0.0,141.73903198242186,53.37837558499116,139.98711834920474,138.1489691829583,1.8381491662464384,1.5595243552029554
2024-01-17 00:00:00-05:00,141.0008762179937,141.48965619253815,138.55691546087,141.12057495117188,20968600,0.0,0.0,141.8427764892578,49.841705933411866,140.1614962879689,138.36908812875188,1.7924081592170182,1.606101116005768
2024-01-18 00:00:00-05:00,141.69913454918552,143.8538029262953,141.63928518667123,143.12559509277344,25746400,0.0,0.0,142.08218383789062,59.339388282332365,140.61751148870806,138.7214219779387,1.8960895107693716,1.664098794958489
2024-01-19 00:00:00-05:00,144.3824841790021,146.08825179568709,144.0233728037371,146.0184326171875,33300700,0.0,0.0,142.94005737304687,65.8423890129237,141.44842243155105,139.2619412845497,2.186481147001359,1.768575265367063
2024-01-22 00:00:00-05:00,146.73665332111548,148.02346018556003,145.47975591466923,145.62939453125,32200400,0.0,0.0,143.60640869140624,66.35517507304803,142.09164890842783,139.73360448800898,2.3580444204188495,1.8864690963774204
2024-01-23 00:00:00-05:00,145.5296501844543,146.8164571791531,145.14061409572213,146.6768035888672,21636100,0.0,0.0,144.51416015625,73.60305508813661,142.7970573208031,140.247915532517,2.549141788286107,2.019003634759158
2024-01-24 00:00:00-05:00,148.1730941893782,149.47987122824236,147.73419379084058,148.33270263671875,25233500,0.0,0.0,145.9565856933594,74.8224001391448,143.6486950617132,140.84678865134677,2.8019064103664277,2.175584189880612
2024-01-25 00:00:00-05:00,149.69931618353345,152.6719509597727,149.17061134447977,151.49485778808594,29149100,0.0,0.0,147.63043823242188,88.05314859074112,144.85579701961672,141.63553451332746,3.2202625062892594,2.3845198531623417
2024-01-26 00:00:00-05:00,150.72678291168398,152.16321326709544,150.63699364732764,151.8140869140625,26115500,0.0,0.0,148.78956909179686,91.15014466771551,145.92630315722377,142.38950135782636,3.5368017993974092,2.6149762424093552
2024-01-29 00:00:00-05:00,151.68439824884936,153.40015094080312,151.05594952415154,153.1308135986328,27784300,0.0,0.0,150.28985290527345,90.28021148163144,147.034689378979,143.1851541164046,3.8495352625744204,2.8618880464423686
2024-01-30 00:00:00-05:00,152.42257819294665,153.24054483047487,150.81655437736543,151.0858917236328,36331800,0.0,0.0,151.17167053222656,78.95332118590787,147.65795127815653,143.77039393916223,3.8875573389942986,3.0670219049527545
2024-01-31 00:00:00-05:00,143.2652464897419,143.6443127413388,139.52450917876953,139.7539520263672,71910000,0.0,0.0,149.45592041015624,46.13201233066104,146.44195139326587,143.47287972339961,2.9690716698662527,3.0474318579354542
2024-02-01 00:00:00-05:00,141.76896062099368,142.70664126888195,140.44224387675817,140.81134033203125,40466500,0.0,0.0,147.3192169189453,48.415979267406215,145.5757035376913,143.27572865737233,2.2999748803189846,2.8979404624121603
2024-02-02 00:00:00-05:00,138.91601649271684,142.2677177609531,136.16283928781175,142.0283203125,62470600,0.0,0.0,145.3620635986328,49.545326679560674,145.02995227227726,143.18332803923366,1.846624233043599,2.687677216538448
2024-02-05 00:00:00-05:00,142.46724256803583,145.11069099187745,142.4273328440345,143.32510375976562,38505400,0.0,0.0,143.4009216308594,51.92993632785425,144.767667885737,143.19382994445823,1.5738379412787822,2.464909361486515
2024-02-06 00:00:00-05:00,144.29269359785016,145.0009465224218,142.83630847118485,143.7440643310547,29128200,0.0,0.0,141.93255615234375,54.349965616820086,144.6101904157859,143.23458804716907,1.3756023686168248,2.247047962912577
2024-02-07 00:00:00-05:00,144.40242410471734,145.26030043504863,143.57447245395934,145.1804962158203,25208900,0.0,0.0,143.0178649902344,53.47267706862424,144.69792976963734,143.37872939299507,1.3192003766422715,2.061478445658516
2024-02-08 00:00:00-05:00,145.4697868460845,145.96855179506466,144.741594282481,145.54959106445312,22563800,0.0,0.0,143.96551513671875,49.1337946930477,144.8289545842244,143.5395339612512,1.2894206229731822,1.9070668811214493
2024-02-09 00:00:00-05:00,146.31769630961094,149.07088891162394,145.8189312986492,148.63197326660156,26829500,0.0,0.0,145.28624572753907,55.04528208423222,145.4140343815132,143.91675168757345,1.497282693939752,1.82511004368511
2024-02-12 00:00:00-05:00,148.05338940187258,148.9711151048525,147.0059799381014,147.16558837890625,21564100,0.0,0.0,146.0543426513672,50.80990934820413,145.68350422726598,144.15740625730183,1.5260979699641553,1.765307628940919
2024-02-13 00:00:00-05:00,144.562036337262,146.3077137233139,143.33507877925894,144.781494140625,27837700,0.0,0.0,146.26182861328124,44.254353697495176,145.54473344470583,144.20363498939983,1.3410984553059961,1.6804657942139345
2024-02-14 00:00:00-05:00,145.71916712457062,146.15808270843436,143.73407717794973,145.5795135498047,22704200,0.0,0.0,146.3416320800781,39.636507313588766,145.55008423010565,144.3055519198002,1.244532310305459,1.5932790974322395
2024-02-15 00:00:00-05:00,142.78643961741403,143.16550587761657,140.11306659794184,142.4173583984375,37590700,0.0,0.0,145.715185546875,35.02859965730978,145.06812640984901,144.16568573303257,0.9024406768164397,1.4551114133090797
2024-02-16 00:00:00-05:00,142.6368127876563,142.8363157330974,139.79384634654883,140.17291259765625,31451100,0.0,0.0,144.02337341308595,29.947526927220125,144.3150165925886,143.86992476004173,0.4450918325468649,1.2531074971566367
2024-02-20 00:00:00-05:00,139.31503811941707,141.72905880046483,139.14545985244132,140.77142333984375,25144700,0.0,0.0,142.74454040527343,33.29022210686344,143.7698483998586,143.64040613632335,0.12944226353525323,1.02837445043236
2024-02-21 00:00:00-05:00,141.10061739065387,142.33756008721167,140.33251501821314,142.19790649414062,23315700,0.0,0.0,142.22782287597656,55.830568521111225,143.52801118359432,143.53355431097646,-0.005543127382139801,0.82159093486946
2024-02-22 00:00:00-05:00,144.57200657768715,144.6418409794599,142.44727816054302,143.7340850830078,27191900,0.0,0.0,141.85873718261718,56.81708661680745,143.55971486042716,143.54840844223804,0.011306418189121814,0.6595340315333924
2024-02-23 00:00:00-05:00,143.31512368908557,144.32262344211176,143.07571102550065,143.6044158935547,19493800,0.0,0.0,142.0961486816406,53.87254795366934,143.5665919424468,143.5525571423356,0.014034800111204504,0.5304341852489548
2024-02-26 00:00:00-05:00,141.78889776809217,142.08815977891572,137.0506307968635,137.23019409179688,53641800,0.0,0.0,141.50760498046876,38.01490170944788,142.59176150388527,143.0842339534068,-0.4924724495215287,0.3258528582948581
2024-02-27 00:00:00-05:00,137.67909563225442,138.90605327721158,136.75138481209174,138.53697204589844,33099200,0.0,0.0,141.0607147216797,40.1061713934488,141.96794774111805,142.74739973803582,-0.7794519969177713,0.10479188725233221
2024-02-28 00:00:00-05:00,137.55937112966785,137.669100030709,135.07553134779843,136.0431365966797,37328600,0.0,0.0,139.8297607421875,33.309084057466876,141.05643833428138,142.25078765349093,-1.1943493192095502,-0.1550363540400443
2024-02-29 00:00:00-05:00,136.94090302256035,138.51700208612297,136.06307184257653,138.1179962158203,42133000,0.0,0.0,138.70654296875,37.22128378821582,140.6043703160566,141.9446549544042,-1.3402846383476117,-0.39208601090155776
2024-03-01 00:00:00-05:00,138.08806118752165,138.52697679299936,136.58179646972206,136.80125427246094,31119500,0.0,0.0,137.34591064453124,28.341836392646925,140.0192755401188,141.5636623112973,-1.5443867711784947,-0.6225461629569452
2024-03-04 00:00:00-05:00,135.32492171789025,135.32492171789025,131.58418426585501,133.0206298828125,55999400,0.0,0.0,136.50399780273438,26.127955665658916,138.94256082361014,140.9308450943725,-1.9882842707623638,-0.895693784518029
2024-03-05 00:00:00-05:00,131.55425842934372,132.91089980888594,130.34724045812987,132.34230041503906,40194800,0.0,0.0,135.2650634765625,27.724187229242645,137.92713614536842,140.29465659960704,-2.3675204542386155,-1.1900591184621463
2024-03-06 00:00:00-05:00,132.79117685864767,133.2500473149118,130.52679492025942,131.07542419433594,35318600,0.0,0.0,134.27152099609376,24.455375513020897,136.87302661444036,139.6117504955129,-2.7387238810725307,-1.4997920709842232
2024-03-07 00:00:00-05:00,132.4619962452394,134.60669478467972,131.28491820252916,134.04808044433594,37738200,0.0,0.0,133.45753784179686,35.16096549537397,136.43841951134738,139.1996267880183,-2.761207276670916,-1.7520751121215619
2024-03-08 00:00:00-05:00,133.87849813823098,137.74890390285947,133.66901015637413,135.07553100585938,39343100,0.0,0.0,133.11239318847657,40.55453264358405,136.22874435665693,138.89413821156208,-2.6653938549051475,-1.9347388606782792
2024-03-11 00:00:00-04:00,135.79376652086037,138.75643189854856,135.79376652086037,137.3299560546875,32437800,0.0,0.0,133.97425842285156,43.991669215203416,136.39816154096934,138.7782728666084,-2.3801113256390636,-2.023813353670436
2024-03-12 00:00:00-04:00,136.69152770636583,139.03572917517127,136.69152770636583,138.15789794921875,27563400,0.0,0.0,135.1373779296875,42.796141631676676,136.66889021916157,138.73231916902398,-2.0634289498624128,-2.0317364729088316
2024-03-13 00:00:00-04:00,138.65667537396806,140.7415095017068,138.6467055531776,139.44471740722656,23347200,0.0,0.0,136.8112365722656,42.28287522387535,137.09594055578697,138.78508940889083,-1.689148853103859,-1.963218948947837
2024-03-14 00:00:00-04:00,140.84125047311264,143.2353161694354,140.1130579004884,142.7465362548828,42753400,0.0,0.0,138.550927734375,48.61468665731002,137.96526297103247,139.07852991600134,-1.1132669449688706,-1.7932285481520438
2024-03-15 00:00:00-04:00,142.14801512520248,142.8263281719532,139.68411497867774,140.83126831054688,49460600,0.0,0.0,139.7020751953125,56.79334528501538,138.40618686941932,139.20836238967138,-0.8021755202520637,-1.5950179425720479
2024-03-18 00:00:00-04:00,148.24292683515762,151.77417616937356,146.8064812683243,147.31521606445312,69273700,0.0,0.0,141.69912719726562,63.85385436007099,139.77680674557837,139.80887006928484,-0.03206332370646692,-1.2824270187989317
2024-03-19 00:00:00-04:00,147.79403803209232,148.42247153743352,145.7191739518592,146.6668243408203,24070400,0.0,0.0,143.40091247558593,67.80338171020722,140.83680945253866,140.31686668199117,0.5199427705474875,-0.9219530609296479
2024-03-20 00:00:00-04:00,147.63442675673804,148.4923030886279,146.37754454908017,148.3726043701172,21311500,0.0,0.0,145.18648986816407,67.40011412865053,141.9961625167815,140.91358799222274,1.0825745245587655,-0.5210475438319653
2024-03-21 00:00:00-04:00,149.1008040067381,149.99857488029843,146.5371447091215,147.2354278564453,24755600,0.0,0.0,146.08426818847656,67.8133528117846,142.80220333826824,141.38187242660962,1.420330911658624,-0.13277185273384745
2024-03-22 00:00:00-04:00,148.7516646787602,151.20559510922394,148.61201109140694,150.39759826660156,29175700,0.0,0.0,147.9975341796875,80.3061439014719,143.97072563493492,142.04970397031272,1.9210216646222023,0.2779868507373625
2024-03-25 00:00:00-04:00,149.5696417984335,150.00855740787728,147.45488319413062,149.69932556152344,19229300,0.0,0.0,148.47435607910157,80.25031885550288,144.85204870056393,142.61634260669868,2.2357060938652467,0.6695306993629394
2024-03-26 00:00:00-04:00,149.84895086874704,151.88390527709623,149.60953820025338,150.29783630371094,22149100,0.0,0.0,149.2005584716797,84.30046396131478,145.68986217797118,143.1853421398107,2.5045200381604786,1.0365285671224473
2024-03-27 00:00:00-04:00,150.80656154259938,151.26543198952152,148.53219460990294,150.49732971191406,22879200,0.0,0.0,149.62550354003906,82.57603869896255,146.42947256780855,143.72697084885542,2.7025017189531297,1.3697231974885837
